complaint_id,customer_id,complaint_type,status
COMP014670,CUST076178,CARD_ISSUE,OPEN
COMP014671,CUST098799,UPI_ISSUE,OPEN
COMP014672,CUST058337,CARD_ISSUE,OPEN
COMP014673,CUST025223,CARD_ISSUE,CLOSED
COMP014674,CUST081708,FRAUD_ALERT,OPEN
COMP014675,CUST042842,FRAUD_ALERT,CLOSED
COMP014676,CUST041529,CARD_ISSUE,OPEN
COMP014677,CUST094710,CARD_ISSUE,CLOSED
COMP014678,CUST046124,LOAN_ISSUE,CLOSED
COMP014679,CUST042461,CARD_ISSUE,CLOSED
COMP014680,CUST067791,LOAN_ISSUE,CLOSED
COMP014681,CUST075066,FRAUD_ALERT,CLOSED
COMP014682,CUST059024,CARD_ISSUE,CLOSED
COMP014683,CUST079107,LOAN_ISSUE,CLOSED
COMP014684,CUST008729,LOAN_ISSUE,OPEN
COMP014685,CUST058320,FRAUD_ALERT,OPEN
COMP014686,CUST030921,CARD_ISSUE,CLOSED
COMP014687,CUST080473,UPI_ISSUE,OPEN
COMP014688,CUST026179,LOAN_ISSUE,OPEN
COMP014689,CUST035447,FRAUD_ALERT,CLOSED
COMP014690,CUST037660,FRAUD_ALERT,CLOSED
COMP014691,CUST038972,UPI_ISSUE,CLOSED
COMP014692,CUST063616,UPI_ISSUE,CLOSED
COMP014693,CUST000477,UPI_ISSUE,OPEN
COMP014694,CUST057181,UPI_ISSUE,CLOSED
COMP014695,CUST003564,LOAN_ISSUE,CLOSED
COMP014696,CUST063006,LOAN_ISSUE,CLOSED
COMP014697,CUST023889,UPI_ISSUE,OPEN
COMP014698,CUST012817,FRAUD_ALERT,CLOSED
COMP014699,CUST070168,FRAUD_ALERT,OPEN
COMP014700,CUST086828,LOAN_ISSUE,OPEN
COMP014701,CUST063678,UPI_ISSUE,CLOSED
COMP014702,CUST058640,CARD_ISSUE,OPEN
COMP014703,CUST085354,UPI_ISSUE,CLOSED
COMP014704,CUST081468,CARD_ISSUE,CLOSED
COMP014705,CUST038887,UPI_ISSUE,CLOSED
COMP014706,CUST049271,CARD_ISSUE,CLOSED
COMP014707,CUST051638,FRAUD_ALERT,CLOSED
COMP014708,CUST094490,LOAN_ISSUE,CLOSED
COMP014709,CUST029870,LOAN_ISSUE,OPEN
COMP014710,CUST091426,FRAUD_ALERT,CLOSED
COMP014711,CUST069239,CARD_ISSUE,OPEN
COMP014712,CUST048404,LOAN_ISSUE,OPEN
COMP014713,CUST068651,FRAUD_ALERT,CLOSED
COMP014714,CUST026863,FRAUD_ALERT,OPEN
COMP014715,CUST080798,FRAUD_ALERT,CLOSED
COMP014716,CUST002695,UPI_ISSUE,CLOSED
COMP014717,CUST051528,FRAUD_ALERT,OPEN
COMP014718,CUST060907,UPI_ISSUE,OPEN
COMP014719,CUST046734,LOAN_ISSUE,OPEN
COMP014720,CUST064650,FRAUD_ALERT,OPEN
COMP014721,CUST023429,CARD_ISSUE,CLOSED
COMP014722,CUST097767,LOAN_ISSUE,CLOSED
COMP014723,CUST035652,CARD_ISSUE,CLOSED
COMP014724,CUST047499,FRAUD_ALERT,OPEN
COMP014725,CUST017990,CARD_ISSUE,CLOSED
COMP014726,CUST003294,CARD_ISSUE,OPEN
COMP014727,CUST020278,LOAN_ISSUE,CLOSED
COMP014728,CUST067419,LOAN_ISSUE,OPEN
COMP014729,CUST019051,LOAN_ISSUE,OPEN
COMP014730,CUST010725,CARD_ISSUE,OPEN
COMP014731,CUST069612,CARD_ISSUE,OPEN
COMP014732,CUST073250,FRAUD_ALERT,OPEN
COMP014733,CUST036759,CARD_ISSUE,CLOSED
COMP014734,CUST010713,FRAUD_ALERT,CLOSED
COMP014735,CUST010207,CARD_ISSUE,CLOSED
COMP014736,CUST008192,UPI_ISSUE,OPEN
COMP014737,CUST055165,UPI_ISSUE,OPEN
COMP014738,CUST039833,CARD_ISSUE,CLOSED
COMP014739,CUST021646,CARD_ISSUE,OPEN
COMP014740,CUST042533,FRAUD_ALERT,OPEN
COMP014741,CUST018838,FRAUD_ALERT,OPEN
COMP014742,CUST062395,FRAUD_ALERT,CLOSED
COMP014743,CUST041572,FRAUD_ALERT,CLOSED
COMP014744,CUST041652,FRAUD_ALERT,CLOSED
COMP014745,CUST053788,CARD_ISSUE,OPEN
COMP014746,CUST039352,CARD_ISSUE,OPEN
COMP014747,CUST007306,LOAN_ISSUE,CLOSED
COMP014748,CUST020599,CARD_ISSUE,OPEN
COMP014749,CUST014495,LOAN_ISSUE,OPEN
COMP014750,CUST076372,UPI_ISSUE,OPEN
COMP014751,CUST063846,FRAUD_ALERT,OPEN
COMP014752,CUST085519,FRAUD_ALERT,CLOSED
COMP014753,CUST033261,UPI_ISSUE,CLOSED
COMP014754,CUST071635,UPI_ISSUE,OPEN
COMP014755,CUST087889,FRAUD_ALERT,OPEN
COMP014756,CUST020562,UPI_ISSUE,CLOSED
COMP014757,CUST060191,CARD_ISSUE,OPEN
COMP014758,CUST096010,CARD_ISSUE,OPEN
COMP014759,CUST052671,UPI_ISSUE,OPEN
COMP014760,CUST065823,FRAUD_ALERT,OPEN
COMP014761,CUST028337,FRAUD_ALERT,OPEN
COMP014762,CUST079994,CARD_ISSUE,CLOSED
COMP014763,CUST062620,LOAN_ISSUE,OPEN
COMP014764,CUST077742,FRAUD_ALERT,OPEN
COMP014765,CUST010849,LOAN_ISSUE,CLOSED
COMP014766,CUST097797,UPI_ISSUE,OPEN
COMP014767,CUST041290,CARD_ISSUE,CLOSED
COMP014768,CUST087211,FRAUD_ALERT,CLOSED
COMP014769,CUST079211,LOAN_ISSUE,CLOSED
COMP014770,CUST045232,FRAUD_ALERT,CLOSED
COMP014771,CUST080212,CARD_ISSUE,OPEN
COMP014772,CUST094522,LOAN_ISSUE,OPEN
COMP014773,CUST091101,FRAUD_ALERT,OPEN
COMP014774,CUST061788,CARD_ISSUE,OPEN
COMP014775,CUST062214,FRAUD_ALERT,OPEN
COMP014776,CUST030742,CARD_ISSUE,OPEN
COMP014777,CUST011524,CARD_ISSUE,CLOSED
COMP014778,CUST019710,UPI_ISSUE,CLOSED
COMP014779,CUST028883,UPI_ISSUE,CLOSED
COMP014780,CUST025627,CARD_ISSUE,CLOSED
COMP014781,CUST077434,CARD_ISSUE,OPEN
COMP014782,CUST086818,UPI_ISSUE,OPEN
COMP014783,CUST036984,FRAUD_ALERT,OPEN
COMP014784,CUST088023,FRAUD_ALERT,CLOSED
COMP014785,CUST014954,CARD_ISSUE,CLOSED
COMP014786,CUST036111,LOAN_ISSUE,CLOSED
COMP014787,CUST044783,LOAN_ISSUE,OPEN
COMP014788,CUST004835,LOAN_ISSUE,OPEN
COMP014789,CUST069161,LOAN_ISSUE,OPEN
COMP014790,CUST098018,FRAUD_ALERT,OPEN
COMP014791,CUST081195,FRAUD_ALERT,CLOSED
COMP014792,CUST041675,FRAUD_ALERT,OPEN
COMP014793,CUST034292,LOAN_ISSUE,OPEN
COMP014794,CUST097636,UPI_ISSUE,OPEN
COMP014795,CUST003011,UPI_ISSUE,CLOSED
COMP014796,CUST063166,UPI_ISSUE,OPEN
COMP014797,CUST067917,FRAUD_ALERT,OPEN
COMP014798,CUST021309,LOAN_ISSUE,OPEN
COMP014799,CUST005690,FRAUD_ALERT,OPEN
COMP014800,CUST052609,UPI_ISSUE,OPEN
COMP014801,CUST061486,UPI_ISSUE,OPEN
COMP014802,CUST003243,FRAUD_ALERT,CLOSED
COMP014803,CUST054883,UPI_ISSUE,CLOSED
COMP014804,CUST080964,FRAUD_ALERT,CLOSED
COMP014805,CUST056032,FRAUD_ALERT,OPEN
COMP014806,CUST070227,LOAN_ISSUE,OPEN
COMP014807,CUST064127,CARD_ISSUE,CLOSED
COMP014808,CUST032936,UPI_ISSUE,CLOSED
COMP014809,CUST094137,FRAUD_ALERT,OPEN
COMP014810,CUST062620,LOAN_ISSUE,CLOSED
COMP014811,CUST005814,FRAUD_ALERT,CLOSED
COMP014812,CUST013239,LOAN_ISSUE,CLOSED
COMP014813,CUST000325,FRAUD_ALERT,OPEN
COMP014814,CUST089950,CARD_ISSUE,CLOSED
COMP014815,CUST070609,CARD_ISSUE,OPEN
COMP014816,CUST057118,LOAN_ISSUE,CLOSED
COMP014817,CUST034146,UPI_ISSUE,OPEN
COMP014818,CUST071411,CARD_ISSUE,OPEN
COMP014819,CUST069576,FRAUD_ALERT,CLOSED
COMP014820,CUST069091,CARD_ISSUE,CLOSED
COMP014821,CUST035860,FRAUD_ALERT,CLOSED
COMP014822,CUST026592,LOAN_ISSUE,CLOSED
COMP014823,CUST023930,UPI_ISSUE,CLOSED
COMP014824,CUST038931,LOAN_ISSUE,CLOSED
COMP014825,CUST032800,LOAN_ISSUE,OPEN
COMP014826,CUST043437,UPI_ISSUE,CLOSED
COMP014827,CUST023176,UPI_ISSUE,CLOSED
COMP014828,CUST092005,LOAN_ISSUE,OPEN
COMP014829,CUST053724,CARD_ISSUE,OPEN
COMP014830,CUST044448,LOAN_ISSUE,CLOSED
COMP014831,CUST005749,LOAN_ISSUE,OPEN
COMP014832,CUST040295,LOAN_ISSUE,OPEN
COMP014833,CUST034600,UPI_ISSUE,OPEN
COMP014834,CUST014659,UPI_ISSUE,CLOSED
COMP014835,CUST091746,FRAUD_ALERT,CLOSED
COMP014836,CUST050179,LOAN_ISSUE,CLOSED
COMP014837,CUST055544,LOAN_ISSUE,CLOSED
COMP014838,CUST003060,UPI_ISSUE,OPEN
COMP014839,CUST002105,UPI_ISSUE,OPEN
COMP014840,CUST035766,LOAN_ISSUE,CLOSED
COMP014841,CUST015971,FRAUD_ALERT,CLOSED
COMP014842,CUST046955,UPI_ISSUE,CLOSED
COMP014843,CUST072050,UPI_ISSUE,CLOSED
COMP014844,CUST052650,CARD_ISSUE,CLOSED
COMP014845,CUST073890,FRAUD_ALERT,CLOSED
COMP014846,CUST086007,CARD_ISSUE,CLOSED
COMP014847,CUST016579,CARD_ISSUE,CLOSED
COMP014848,CUST051535,UPI_ISSUE,CLOSED
COMP014849,CUST089424,CARD_ISSUE,CLOSED
COMP014850,CUST052251,UPI_ISSUE,OPEN
COMP014851,CUST080411,FRAUD_ALERT,OPEN
COMP014852,CUST007990,FRAUD_ALERT,CLOSED
COMP014853,CUST003498,UPI_ISSUE,CLOSED
COMP014854,CUST008445,CARD_ISSUE,OPEN
COMP014855,CUST094172,FRAUD_ALERT,CLOSED
COMP014856,CUST002121,LOAN_ISSUE,CLOSED
COMP014857,CUST063688,LOAN_ISSUE,CLOSED
COMP014858,CUST098753,CARD_ISSUE,CLOSED
COMP014859,CUST086091,LOAN_ISSUE,OPEN
COMP014860,CUST032290,UPI_ISSUE,OPEN
COMP014861,CUST030403,CARD_ISSUE,CLOSED
COMP014862,CUST001062,UPI_ISSUE,OPEN
COMP014863,CUST075922,CARD_ISSUE,OPEN
COMP014864,CUST065317,CARD_ISSUE,CLOSED
COMP014865,CUST004305,LOAN_ISSUE,OPEN
COMP014866,CUST008814,LOAN_ISSUE,CLOSED
COMP014867,CUST013645,UPI_ISSUE,CLOSED
COMP014868,CUST055009,LOAN_ISSUE,OPEN
COMP014869,CUST016373,FRAUD_ALERT,OPEN
COMP014870,CUST031039,UPI_ISSUE,CLOSED
COMP014871,CUST054703,LOAN_ISSUE,CLOSED
COMP014872,CUST071971,UPI_ISSUE,OPEN
COMP014873,CUST060862,FRAUD_ALERT,OPEN
COMP014874,CUST092766,UPI_ISSUE,OPEN
COMP014875,CUST038899,CARD_ISSUE,OPEN
COMP014876,CUST043976,CARD_ISSUE,OPEN
COMP014877,CUST069908,UPI_ISSUE,CLOSED
COMP014878,CUST054065,FRAUD_ALERT,CLOSED
COMP014879,CUST080814,CARD_ISSUE,CLOSED
COMP014880,CUST081920,UPI_ISSUE,CLOSED
COMP014881,CUST061259,LOAN_ISSUE,OPEN
COMP014882,CUST026804,CARD_ISSUE,OPEN
COMP014883,CUST023823,LOAN_ISSUE,OPEN
COMP014884,CUST078049,LOAN_ISSUE,CLOSED
COMP014885,CUST081726,UPI_ISSUE,CLOSED
COMP014886,CUST042863,LOAN_ISSUE,CLOSED
COMP014887,CUST063663,UPI_ISSUE,OPEN
COMP014888,CUST083293,CARD_ISSUE,OPEN
COMP014889,CUST014192,LOAN_ISSUE,CLOSED
COMP014890,CUST004001,UPI_ISSUE,OPEN
COMP014891,CUST075146,CARD_ISSUE,CLOSED
COMP014892,CUST008194,UPI_ISSUE,OPEN
COMP014893,CUST086519,FRAUD_ALERT,CLOSED
COMP014894,CUST042098,CARD_ISSUE,CLOSED
COMP014895,CUST021296,LOAN_ISSUE,CLOSED
COMP014896,CUST023377,FRAUD_ALERT,CLOSED
COMP014897,CUST022173,UPI_ISSUE,CLOSED
COMP014898,CUST057417,UPI_ISSUE,OPEN
COMP014899,CUST029649,CARD_ISSUE,OPEN
COMP014900,CUST094995,LOAN_ISSUE,CLOSED
COMP014901,CUST063829,UPI_ISSUE,CLOSED
COMP014902,CUST045112,UPI_ISSUE,CLOSED
COMP014903,CUST051202,FRAUD_ALERT,OPEN
COMP014904,CUST020277,FRAUD_ALERT,OPEN
COMP014905,CUST044706,CARD_ISSUE,OPEN
COMP014906,CUST085272,LOAN_ISSUE,CLOSED
COMP014907,CUST067646,LOAN_ISSUE,OPEN
COMP014908,CUST047352,CARD_ISSUE,OPEN
COMP014909,CUST035439,LOAN_ISSUE,CLOSED
COMP014910,CUST018910,LOAN_ISSUE,CLOSED
COMP014911,CUST040737,FRAUD_ALERT,OPEN
COMP014912,CUST067680,UPI_ISSUE,OPEN
COMP014913,CUST013514,CARD_ISSUE,OPEN
COMP014914,CUST043469,CARD_ISSUE,CLOSED
COMP014915,CUST012365,LOAN_ISSUE,CLOSED
COMP014916,CUST092664,UPI_ISSUE,OPEN
COMP014917,CUST012608,LOAN_ISSUE,CLOSED
COMP014918,CUST020206,LOAN_ISSUE,CLOSED
COMP014919,CUST084892,UPI_ISSUE,CLOSED
COMP014920,CUST064856,LOAN_ISSUE,CLOSED
COMP014921,CUST088137,UPI_ISSUE,CLOSED
COMP014922,CUST068725,FRAUD_ALERT,OPEN
COMP014923,CUST091264,UPI_ISSUE,CLOSED
COMP014924,CUST092890,UPI_ISSUE,CLOSED
COMP014925,CUST006267,FRAUD_ALERT,CLOSED
COMP014926,CUST059109,CARD_ISSUE,CLOSED
COMP014927,CUST059010,UPI_ISSUE,CLOSED
COMP014928,CUST010533,UPI_ISSUE,CLOSED
COMP014929,CUST014151,CARD_ISSUE,CLOSED
COMP014930,CUST039625,UPI_ISSUE,CLOSED
COMP014931,CUST008861,CARD_ISSUE,OPEN
COMP014932,CUST077072,CARD_ISSUE,CLOSED
COMP014933,CUST063158,FRAUD_ALERT,OPEN
COMP014934,CUST068611,LOAN_ISSUE,CLOSED
COMP014935,CUST037245,UPI_ISSUE,OPEN
COMP014936,CUST062642,LOAN_ISSUE,CLOSED
COMP014937,CUST089734,LOAN_ISSUE,CLOSED
COMP014938,CUST050042,CARD_ISSUE,OPEN
COMP014939,CUST081216,FRAUD_ALERT,CLOSED
COMP014940,CUST080275,LOAN_ISSUE,OPEN
COMP014941,CUST026542,FRAUD_ALERT,CLOSED
COMP014942,CUST016925,CARD_ISSUE,CLOSED
COMP014943,CUST007859,LOAN_ISSUE,CLOSED
COMP014944,CUST066278,FRAUD_ALERT,OPEN
COMP014945,CUST043087,FRAUD_ALERT,OPEN
COMP014946,CUST058657,LOAN_ISSUE,CLOSED
COMP014947,CUST076512,CARD_ISSUE,OPEN
COMP014948,CUST016383,FRAUD_ALERT,OPEN
COMP014949,CUST093922,UPI_ISSUE,OPEN
COMP014950,CUST003236,CARD_ISSUE,CLOSED
COMP014951,CUST080141,LOAN_ISSUE,OPEN
COMP014952,CUST091462,UPI_ISSUE,CLOSED
COMP014953,CUST019178,UPI_ISSUE,CLOSED
COMP014954,CUST032567,CARD_ISSUE,CLOSED
COMP014955,CUST088678,CARD_ISSUE,CLOSED
COMP014956,CUST030009,CARD_ISSUE,OPEN
COMP014957,CUST079970,FRAUD_ALERT,OPEN
COMP014958,CUST012585,LOAN_ISSUE,OPEN
COMP014959,CUST018556,CARD_ISSUE,OPEN
COMP014960,CUST091350,LOAN_ISSUE,CLOSED
COMP014961,CUST003959,FRAUD_ALERT,CLOSED
COMP014962,CUST079270,LOAN_ISSUE,OPEN
COMP014963,CUST078641,FRAUD_ALERT,CLOSED
COMP014964,CUST024633,FRAUD_ALERT,CLOSED
COMP014965,CUST061515,LOAN_ISSUE,CLOSED
COMP014966,CUST051315,FRAUD_ALERT,OPEN
COMP014967,CUST085043,LOAN_ISSUE,CLOSED
COMP014968,CUST012390,FRAUD_ALERT,CLOSED
COMP014969,CUST004338,UPI_ISSUE,OPEN
COMP014970,CUST072117,FRAUD_ALERT,OPEN
COMP014971,CUST099495,FRAUD_ALERT,OPEN
COMP014972,CUST010341,UPI_ISSUE,OPEN
COMP014973,CUST029877,CARD_ISSUE,OPEN
COMP014974,CUST099043,UPI_ISSUE,OPEN
COMP014975,CUST065923,LOAN_ISSUE,OPEN
COMP014976,CUST018232,LOAN_ISSUE,CLOSED
COMP014977,CUST040950,UPI_ISSUE,CLOSED
COMP014978,CUST046340,UPI_ISSUE,OPEN
COMP014979,CUST044759,CARD_ISSUE,CLOSED
COMP014980,CUST027483,FRAUD_ALERT,CLOSED
COMP014981,CUST020574,UPI_ISSUE,OPEN
COMP014982,CUST013324,FRAUD_ALERT,CLOSED
COMP014983,CUST080358,CARD_ISSUE,CLOSED
COMP014984,CUST010742,FRAUD_ALERT,OPEN
COMP014985,CUST090271,FRAUD_ALERT,CLOSED
COMP014986,CUST063037,CARD_ISSUE,OPEN
COMP014987,CUST006265,FRAUD_ALERT,CLOSED
COMP014988,CUST098928,FRAUD_ALERT,CLOSED
COMP014989,CUST043642,FRAUD_ALERT,CLOSED
COMP014990,CUST046437,FRAUD_ALERT,CLOSED
COMP014991,CUST064384,UPI_ISSUE,OPEN
COMP014992,CUST067225,UPI_ISSUE,CLOSED
COMP014993,CUST099130,CARD_ISSUE,CLOSED
COMP014994,CUST039376,CARD_ISSUE,CLOSED
COMP014995,CUST071989,UPI_ISSUE,OPEN
COMP014996,CUST095390,CARD_ISSUE,OPEN
COMP014997,CUST027930,UPI_ISSUE,CLOSED
COMP014998,CUST022950,FRAUD_ALERT,CLOSED
COMP014999,CUST076769,CARD_ISSUE,OPEN
COMP015000,CUST084286,UPI_ISSUE,OPEN
COMP015001,CUST055170,UPI_ISSUE,OPEN
COMP015002,CUST038399,FRAUD_ALERT,OPEN
COMP015003,CUST057030,LOAN_ISSUE,OPEN
COMP015004,CUST087789,LOAN_ISSUE,OPEN
COMP015005,CUST001143,FRAUD_ALERT,CLOSED
COMP015006,CUST081839,LOAN_ISSUE,OPEN
COMP015007,CUST090940,FRAUD_ALERT,CLOSED
COMP015008,CUST018406,CARD_ISSUE,OPEN
COMP015009,CUST064914,UPI_ISSUE,CLOSED
COMP015010,CUST067957,CARD_ISSUE,CLOSED
COMP015011,CUST046245,CARD_ISSUE,CLOSED
COMP015012,CUST011565,FRAUD_ALERT,CLOSED
COMP015013,CUST082972,LOAN_ISSUE,CLOSED
COMP015014,CUST057231,CARD_ISSUE,CLOSED
COMP015015,CUST012311,CARD_ISSUE,CLOSED
COMP015016,CUST047575,UPI_ISSUE,CLOSED
COMP015017,CUST073544,FRAUD_ALERT,CLOSED
COMP015018,CUST078753,FRAUD_ALERT,OPEN
COMP015019,CUST033966,UPI_ISSUE,CLOSED
COMP015020,CUST061072,FRAUD_ALERT,CLOSED
COMP015021,CUST043979,UPI_ISSUE,OPEN
COMP015022,CUST007184,FRAUD_ALERT,OPEN
COMP015023,CUST021094,LOAN_ISSUE,CLOSED
COMP015024,CUST047643,FRAUD_ALERT,OPEN
COMP015025,CUST041206,UPI_ISSUE,CLOSED
COMP015026,CUST039751,FRAUD_ALERT,CLOSED
COMP015027,CUST073696,LOAN_ISSUE,CLOSED
COMP015028,CUST031930,LOAN_ISSUE,OPEN
COMP015029,CUST061146,FRAUD_ALERT,OPEN
COMP015030,CUST069540,FRAUD_ALERT,OPEN
COMP015031,CUST089905,LOAN_ISSUE,OPEN
COMP015032,CUST023439,FRAUD_ALERT,OPEN
COMP015033,CUST039979,CARD_ISSUE,OPEN
COMP015034,CUST089452,FRAUD_ALERT,CLOSED
COMP015035,CUST032491,CARD_ISSUE,OPEN
COMP015036,CUST077284,CARD_ISSUE,OPEN
COMP015037,CUST088654,UPI_ISSUE,CLOSED
COMP015038,CUST096996,CARD_ISSUE,OPEN
COMP015039,CUST082650,FRAUD_ALERT,OPEN
COMP015040,CUST050796,FRAUD_ALERT,CLOSED
COMP015041,CUST024062,UPI_ISSUE,CLOSED
COMP015042,CUST064777,LOAN_ISSUE,OPEN
COMP015043,CUST085144,UPI_ISSUE,CLOSED
COMP015044,CUST081550,FRAUD_ALERT,CLOSED
COMP015045,CUST030292,UPI_ISSUE,OPEN
COMP015046,CUST066028,CARD_ISSUE,OPEN
COMP015047,CUST061296,LOAN_ISSUE,CLOSED
COMP015048,CUST076275,CARD_ISSUE,OPEN
COMP015049,CUST088383,LOAN_ISSUE,OPEN
COMP015050,CUST066662,LOAN_ISSUE,OPEN
COMP015051,CUST078150,UPI_ISSUE,OPEN
COMP015052,CUST022322,UPI_ISSUE,OPEN
COMP015053,CUST058600,FRAUD_ALERT,OPEN
COMP015054,CUST074837,UPI_ISSUE,OPEN
COMP015055,CUST017392,FRAUD_ALERT,CLOSED
COMP015056,CUST013680,UPI_ISSUE,CLOSED
COMP015057,CUST093623,CARD_ISSUE,CLOSED
COMP015058,CUST012225,LOAN_ISSUE,OPEN
COMP015059,CUST056849,UPI_ISSUE,OPEN
COMP015060,CUST068954,LOAN_ISSUE,OPEN
COMP015061,CUST085540,FRAUD_ALERT,CLOSED
COMP015062,CUST088678,LOAN_ISSUE,OPEN
COMP015063,CUST079999,UPI_ISSUE,OPEN
COMP015064,CUST072693,UPI_ISSUE,CLOSED
COMP015065,CUST028010,UPI_ISSUE,OPEN
COMP015066,CUST004598,UPI_ISSUE,CLOSED
COMP015067,CUST059856,LOAN_ISSUE,CLOSED
COMP015068,CUST091252,FRAUD_ALERT,CLOSED
COMP015069,CUST026842,CARD_ISSUE,CLOSED
COMP015070,CUST072430,FRAUD_ALERT,OPEN
COMP015071,CUST051600,CARD_ISSUE,CLOSED
COMP015072,CUST015882,CARD_ISSUE,OPEN
COMP015073,CUST052671,LOAN_ISSUE,CLOSED
COMP015074,CUST042398,LOAN_ISSUE,OPEN
COMP015075,CUST087288,LOAN_ISSUE,OPEN
COMP015076,CUST029657,CARD_ISSUE,CLOSED
COMP015077,CUST070224,LOAN_ISSUE,OPEN
COMP015078,CUST031007,LOAN_ISSUE,CLOSED
COMP015079,CUST088731,FRAUD_ALERT,CLOSED
COMP015080,CUST081579,UPI_ISSUE,OPEN
COMP015081,CUST078094,UPI_ISSUE,OPEN
COMP015082,CUST087219,LOAN_ISSUE,CLOSED
COMP015083,CUST083622,CARD_ISSUE,CLOSED
COMP015084,CUST021716,LOAN_ISSUE,OPEN
COMP015085,CUST069569,LOAN_ISSUE,OPEN
COMP015086,CUST047648,CARD_ISSUE,CLOSED
COMP015087,CUST087582,LOAN_ISSUE,OPEN
COMP015088,CUST035182,FRAUD_ALERT,CLOSED
COMP015089,CUST021834,UPI_ISSUE,CLOSED
COMP015090,CUST033211,LOAN_ISSUE,OPEN
COMP015091,CUST067158,LOAN_ISSUE,OPEN
COMP015092,CUST083653,FRAUD_ALERT,CLOSED
COMP015093,CUST021664,UPI_ISSUE,CLOSED
COMP015094,CUST006065,LOAN_ISSUE,CLOSED
COMP015095,CUST062391,CARD_ISSUE,OPEN
COMP015096,CUST048258,CARD_ISSUE,OPEN
COMP015097,CUST081857,UPI_ISSUE,OPEN
COMP015098,CUST009944,FRAUD_ALERT,OPEN
COMP015099,CUST086396,UPI_ISSUE,OPEN
COMP015100,CUST007728,UPI_ISSUE,OPEN
COMP015101,CUST072198,UPI_ISSUE,OPEN
COMP015102,CUST010399,LOAN_ISSUE,CLOSED
COMP015103,CUST000401,UPI_ISSUE,CLOSED
COMP015104,CUST055471,CARD_ISSUE,OPEN
COMP015105,CUST090297,LOAN_ISSUE,OPEN
COMP015106,CUST014407,LOAN_ISSUE,OPEN
COMP015107,CUST063082,UPI_ISSUE,CLOSED
COMP015108,CUST069549,CARD_ISSUE,OPEN
COMP015109,CUST006726,FRAUD_ALERT,OPEN
COMP015110,CUST042536,FRAUD_ALERT,OPEN
COMP015111,CUST090831,UPI_ISSUE,OPEN
COMP015112,CUST079178,LOAN_ISSUE,CLOSED
COMP015113,CUST063409,CARD_ISSUE,OPEN
COMP015114,CUST080248,FRAUD_ALERT,OPEN
COMP015115,CUST040990,CARD_ISSUE,CLOSED
COMP015116,CUST053196,UPI_ISSUE,CLOSED
COMP015117,CUST034807,CARD_ISSUE,OPEN
COMP015118,CUST074078,UPI_ISSUE,OPEN
COMP015119,CUST075218,FRAUD_ALERT,CLOSED
COMP015120,CUST087371,UPI_ISSUE,OPEN
COMP015121,CUST072914,CARD_ISSUE,CLOSED
COMP015122,CUST062109,FRAUD_ALERT,OPEN
COMP015123,CUST064284,UPI_ISSUE,OPEN
COMP015124,CUST034245,FRAUD_ALERT,CLOSED
COMP015125,CUST020192,FRAUD_ALERT,OPEN
COMP015126,CUST028793,FRAUD_ALERT,OPEN
COMP015127,CUST009323,UPI_ISSUE,CLOSED
COMP015128,CUST091963,FRAUD_ALERT,OPEN
COMP015129,CUST054736,FRAUD_ALERT,OPEN
COMP015130,CUST031136,CARD_ISSUE,CLOSED
COMP015131,CUST019704,FRAUD_ALERT,CLOSED
COMP015132,CUST082411,CARD_ISSUE,OPEN
COMP015133,CUST070848,CARD_ISSUE,CLOSED
COMP015134,CUST007528,UPI_ISSUE,CLOSED
COMP015135,CUST055470,CARD_ISSUE,CLOSED
COMP015136,CUST076566,FRAUD_ALERT,CLOSED
COMP015137,CUST059748,UPI_ISSUE,OPEN
COMP015138,CUST007597,FRAUD_ALERT,OPEN
COMP015139,CUST065278,CARD_ISSUE,OPEN
COMP015140,CUST026558,CARD_ISSUE,CLOSED
COMP015141,CUST030589,UPI_ISSUE,CLOSED
COMP015142,CUST072148,LOAN_ISSUE,CLOSED
COMP015143,CUST055661,UPI_ISSUE,OPEN
COMP015144,CUST038673,FRAUD_ALERT,CLOSED
COMP015145,CUST056299,FRAUD_ALERT,OPEN
COMP015146,CUST090908,CARD_ISSUE,CLOSED
COMP015147,CUST094530,FRAUD_ALERT,CLOSED
COMP015148,CUST014778,LOAN_ISSUE,OPEN
COMP015149,CUST093256,CARD_ISSUE,OPEN
COMP015150,CUST058032,FRAUD_ALERT,OPEN
COMP015151,CUST049659,CARD_ISSUE,CLOSED
COMP015152,CUST075234,UPI_ISSUE,OPEN
COMP015153,CUST027481,UPI_ISSUE,OPEN
COMP015154,CUST087806,LOAN_ISSUE,CLOSED
COMP015155,CUST061096,CARD_ISSUE,CLOSED
COMP015156,CUST006813,CARD_ISSUE,OPEN
COMP015157,CUST092178,CARD_ISSUE,CLOSED
COMP015158,CUST020288,LOAN_ISSUE,OPEN
COMP015159,CUST080699,FRAUD_ALERT,CLOSED
COMP015160,CUST039397,FRAUD_ALERT,OPEN
COMP015161,CUST058658,CARD_ISSUE,OPEN
COMP015162,CUST016401,LOAN_ISSUE,OPEN
COMP015163,CUST051349,FRAUD_ALERT,CLOSED
COMP015164,CUST088601,UPI_ISSUE,OPEN
COMP015165,CUST092072,UPI_ISSUE,CLOSED
COMP015166,CUST090629,LOAN_ISSUE,OPEN
COMP015167,CUST053100,LOAN_ISSUE,OPEN
COMP015168,CUST076359,LOAN_ISSUE,CLOSED
